date,open,close,high,low,volume,change,pct_change,amplitude_pct,turnover,turnover_rate
2024-07-12,146.21,148.22,149.07,144.1,200312.0,-3.140000000000015,-2.0745243128964197,3.2835623678646924,,
2024-07-15,146.1,147.68,149.47,143.4,179397.0,-0.539999999999992,-0.36432330319794426,4.095263797058422,,
2024-07-16,147.78,146.22,148.58,141.9,252086.0,-1.460000000000008,-0.9886240520043388,4.523293607800655,,
2024-07-17,145.08,139.81,145.57,138.53,289923.0,-6.409999999999997,-4.383805225003412,4.814662836821223,,
2024-07-18,134.11,138.1,138.61,131.35,337909.0,-1.710000000000008,-1.223088477219092,5.192761605035419,,
2024-07-19,135.3,133.08,137.4,133.06,224671.0,-5.019999999999982,-3.6350470673424895,3.1426502534395393,,
2024-07-22,132.1,132.7,134.6,130.24,206271.0,-0.3800000000000239,-0.28554253080855796,3.2762248271716143,,
2024-07-23,135.1,129.02,135.18,129.0,202718.0,-3.6799999999999784,-2.773172569706084,4.65712132629993,,
2024-07-24,127.61,128.44,133.6,127.29,221289.0,-0.5800000000000125,-0.4495427065571378,4.8907146178886896,,
2024-07-25,124.8,120.37,125.48,118.95,343554.0,-8.069999999999993,-6.283089380255369,5.0840859545313,,
2024-07-26,120.81,122.35,123.9,119.17,224745.0,1.9799999999999898,1.6449281382404202,3.9295505524632417,,
2024-07-29,122.09,127.69,129.41,121.26,269963.0,5.340000000000003,4.364527993461387,6.661217817735997,,
2024-07-30,126.1,125.76,127.58,123.78,158539.0,-1.9299999999999926,-1.51147309891142,2.975957396820422,,
2024-07-31,124.48,127.6,128.1,121.2,281327.0,1.8399999999999892,1.4631043256997378,5.486641221374039,,
2024-08-01,132.6,128.0,133.55,127.61,279792.0,0.4000000000000057,0.31347962382446415,4.655172413793113,,
2024-08-02,120.48,117.08,122.32,116.78,379676.0,-10.920000000000002,-8.531250000000002,4.328124999999994,,
2024-08-05,111.14,108.22,114.9,107.09,470589.0,-8.86,-7.567475230611542,6.670652545268195,,
2024-08-06,113.0,112.58,115.34,111.02,333818.0,4.359999999999999,4.028830160783592,3.991868416189251,,
2024-08-07,111.1,111.42,114.1,110.1,206353.0,-1.1599999999999966,-1.030378397583942,3.553028957186001,,
2024-08-08,108.1,108.6,110.39,107.1,204452.0,-2.8200000000000074,-2.5309639203015655,2.9527912403518273,,
2024-08-09,111.1,110.63,113.1,110.38,255182.0,2.030000000000001,1.8692449355432794,2.5046040515653765,,
2024-08-12,110.45,111.45,113.5,110.45,175290.0,0.8200000000000074,0.7412094368616229,2.7569375395462328,,
2024-08-13,113.1,115.04,116.59,112.2,254796.0,3.5900000000000034,3.221175414984301,3.938986092418125,,
2024-08-14,118.12,113.88,118.6,113.88,206355.0,-1.1600000000000108,-1.008344923504878,4.102920723226703,,
2024-08-15,113.86,113.2,115.02,111.9,149763.0,-0.6799999999999926,-0.5971197752019597,2.7397260273972517,,
2024-08-16,116.3,118.06,119.99,116.3,275063.0,4.859999999999999,4.2932862190812715,3.2597173144876304,,
2024-08-19,119.3,119.74,121.75,117.55,187254.0,1.6799999999999926,1.423005251567,3.557513128917502,,
2024-08-20,122.09,119.79,123.28,119.35,169605.0,0.05000000000001137,0.04175714047103263,3.2821112410222204,,
2024-08-21,118.3,120.32,121.87,118.1,133815.0,0.5299999999999869,0.4424409383086969,3.1471742215543954,,
2024-08-22,120.56,119.49,121.37,118.57,106735.0,-0.8299999999999983,-0.6898271276595702,2.3271276595744776,,
2024-08-23,119.09,118.02,119.58,116.6,122754.0,-1.4699999999999989,-1.2302284710017597,2.4939325466566276,,
2024-08-26,119.9,112.44,120.47,110.96,263663.0,-5.579999999999998,-4.728012201321807,8.057956278596851,,
2024-08-27,111.61,111.35,113.68,109.82,163776.0,-1.0900000000000034,-0.9694059053717563,3.432942013518333,,
2024-08-28,111.1,110.66,113.61,109.33,148952.0,-0.6899999999999977,-0.6196677144140073,3.843735967669512,,
2024-08-29,104.87,104.74,105.6,100.4,374851.0,-5.920000000000002,-5.349719862642333,4.699078257726359,,
2024-08-30,104.52,107.0,109.0,104.43,312595.0,2.260000000000005,2.157723887721974,4.3631850295970915,,
2024-09-02,106.65,102.23,107.47,102.1,220858.0,-4.769999999999996,-4.457943925233643,5.0186915887850505,,
2024-09-03,102.25,103.41,104.21,101.3,130149.0,1.1799999999999926,1.1542600019563753,2.8465225471974924,,
2024-09-04,97.1,100.0,101.26,96.1,312259.0,-3.4099999999999966,-3.2975534281017294,4.9898462431099615,,
2024-09-05,99.99,99.77,102.11,98.51,186346.0,-0.23000000000000398,-0.23000000000000798,3.5999999999999943,,
2024-09-06,99.1,97.52,100.31,97.29,144856.0,-2.25,-2.255186929938857,3.026962012629043,,
2024-09-09,96.7,100.1,100.4,95.86,194696.0,2.5799999999999983,2.645611156685801,4.65545529122232,,
2024-09-10,100.3,104.53,106.83,99.44,330988.0,4.430000000000007,4.42557442557443,7.382617382617383,,
2024-09-11,106.48,104.28,107.25,103.66,196116.0,-0.25,-0.23916578972543734,3.434420740457288,,
2024-09-12,109.1,106.1,110.1,106.0,221984.0,1.8199999999999932,1.7453011123897078,3.9317222861526604,,
2024-09-13,106.4,114.04,114.8,106.37,352840.0,7.940000000000012,7.483506126295958,7.945334590009419,,
2024-09-18,112.1,111.74,114.32,111.11,151176.0,-2.3000000000000114,-2.0168361978253335,2.8148018239214254,,
2024-09-19,112.22,108.13,112.69,104.76,273385.0,-3.6099999999999994,-3.2307141578664766,7.096831931269011,,
2024-09-20,110.0,107.1,110.6,106.28,160763.0,-1.0300000000000011,-0.9525571071857919,3.995190973827794,,
2024-09-23,106.28,107.0,109.31,105.59,126153.0,-0.09999999999999432,-0.09337068160597539,3.4733893557422966,,
2024-09-24,107.23,120.26,120.27,107.23,360207.0,13.260000000000005,12.392523364485996,12.186915887850459,,
2024-09-25,123.79,120.09,124.6,119.71,286312.0,-0.1700000000000017,-0.1413603858307022,4.066189921836022,,
2024-09-26,121.11,127.78,128.08,119.8,268390.0,7.689999999999998,6.403530685319336,6.894828878341257,,
2024-09-27,126.89,131.7,135.78,124.16,495555.0,3.9199999999999875,3.0677727343872085,9.093754891219287,,
2024-09-30,134.1,152.96,153.6,130.1,613065.0,21.26000000000002,16.142748671222495,17.843583902809417,,
2024-10-08,183.9,183.93,183.93,159.8,749893.0,30.97,20.247123430962333,15.775366108786606,,
2024-10-09,173.21,164.5,183.67,161.6,657548.0,-19.430000000000007,-10.563801446202358,11.99913010384385,,
2024-10-10,166.3,160.81,167.79,155.1,463609.0,-3.6899999999999977,-2.2431610942249214,7.714285714285713,,
2024-10-11,157.11,157.74,166.4,154.79,351761.0,-3.069999999999993,-1.9090852558920401,7.219700267396314,,
2024-10-14,157.1,160.1,160.68,150.45,422674.0,2.359999999999985,1.4961328768860138,6.485355648535577,,
