date,open,close,high,low,volume,change,pct_change,amplitude_pct,turnover,turnover_rate,true_range,atr,entry_high,entry_low,exit_low,position,buy_signal,sell_signal,sell_reason,stop_line,exec_position,daily_return,strategy_return,benchmark_wealth,strategy_wealth,benchmark_cumulative_return,strategy_cumulative_return,rolling_drawdown
2024-01-17,70.106,68.927,71.672,68.927,191932.0,-0.9129999999999968,-1.3072737686139702,3.930412371134006,,,2.7449999999999903,,,,,0.0,False,False,,,0.0,-0.013072737686139702,-0.0,0.8922011520289949,1.0,-0.10779884797100514,0.0,0.0
2024-01-18,67.505,76.694,76.78,67.354,370998.0,7.766999999999996,11.26844342565323,13.6753376760921,,,9.426000000000002,,,,,0.0,False,False,,,0.0,0.1126844342565323,0.0,0.9927383340884085,1.0,-0.007261665911591497,0.0,0.0
2024-01-19,78.469,77.535,79.389,77.097,318973.0,0.840999999999994,1.0965655722742218,2.988499752262239,,,2.694999999999993,,,,,0.0,False,False,,,0.0,0.010965655722742218,0.0,1.0036243608827906,1.0,0.0036243608827906115,0.0,0.0
2024-01-22,81.127,77.966,81.486,77.528,327150.0,0.4309999999999974,0.5558779905848965,5.104791384536014,,,3.9579999999999984,,,,,0.0,False,False,,,0.0,0.005558779905848965,0.0,1.0092032878130863,1.0,0.009203287813086325,0.0,0.0
2024-01-23,78.246,79.69,82.033,77.42,297570.0,1.7240000000000038,2.2112202755047106,5.916681630454301,,,4.6129999999999995,,,,,0.0,False,False,,,0.0,0.022112202755047106,0.0,1.0315189955342694,1.0,0.0315189955342694,0.0,0.0
2024-01-24,79.439,79.475,79.82,76.084,269552.0,-0.2150000000000034,-0.2697954573974148,4.688166645752278,,,3.73599999999999,,,,,0.0,False,False,,,0.0,-0.0026979545739741484,-0.0,1.0287360041421265,1.0,0.028736004142126514,0.0,0.0
2024-01-25,78.598,82.816,83.426,77.837,297010.0,3.341000000000008,4.203837684806544,7.03240012582573,,,5.588999999999999,,,,,0.0,False,False,,,0.0,0.04203837684806544,0.0,1.0719823959614263,1.0,0.0719823959614263,0.0,0.0
2024-01-26,82.557,81.099,82.564,79.547,232150.0,-1.7169999999999987,-2.0732708655332277,3.6430158423492993,,,3.2690000000000055,,,,,0.0,False,False,,,0.0,-0.020732708655332277,-0.0,1.049757297262313,1.0,0.04975729726231304,0.0,0.0
2024-01-29,79.439,72.376,79.439,67.261,426559.0,-8.722999999999999,-10.75598959296662,15.016214749873608,,,13.838000000000008,4.186599999999999,,,,0.0,False,False,,,0.0,-0.1075598959296662,-0.0,0.936845511617371,1.0,-0.06315448838262905,0.0,0.0
2024-01-30,71.787,70.494,73.799,70.156,213968.0,-1.882000000000005,-2.600309494860187,5.033436498286726,,,3.6430000000000007,4.216049999999999,,,67.261,0.0,False,False,,,0.0,-0.026003094948601868,-0.0,0.912484628826613,1.0,-0.08751537117338704,0.0,0.0
2024-01-31,69.646,71.643,75.3,68.733,282995.0,1.149000000000001,1.6299259511447728,9.315686441399258,,,6.566999999999993,4.338899999999999,,,67.261,0.0,False,False,,,0.0,0.016299259511447728,0.0,0.927357452592065,1.0,-0.07264254740793497,0.0,0.0
2024-02-01,72.355,77.571,81.127,70.745,351116.0,5.927999999999997,8.274360370168754,14.491297126027652,,,10.38199999999999,4.739099999999999,,,67.261,0.0,False,False,,,0.0,0.08274360370168754,0.0,1.0040903501391494,1.0,0.004090350139149379,0.0,0.0
2024-02-02,78.167,76.709,79.604,75.164,279578.0,-0.8619999999999948,-1.1112400252671684,5.723788529218391,,,4.439999999999998,4.770699999999999,,,67.261,0.0,False,False,,,0.0,-0.011112400252671684,-0.0,0.9929324962785578,1.0,-0.007067503721442159,0.0,0.0
2024-02-05,75.379,78.253,82.155,75.286,365547.0,1.543999999999997,2.0128016269277405,8.954620709434355,,,6.869,4.995949999999999,,,67.261,0.0,False,False,,,0.0,0.020128016269277405,0.0,1.012918257717947,1.0,0.012918257717946968,0.0,0.0
2024-02-06,77.291,87.507,87.507,76.673,354969.0,9.254000000000003,11.82574469988371,13.844836619682315,,,10.834000000000003,5.367699999999998,,,67.261,0.0,False,False,,,0.0,0.11825744699883711,0.0,1.1327033848941814,1.0,0.13270338489418143,0.0,0.0
2024-02-07,86.228,87.313,88.305,85.144,270580.0,-0.1940000000000026,-0.2216965499902912,3.612282445975752,,,3.1610000000000014,5.367299999999998,,,67.261,0.0,False,False,,,0.0,-0.002216965499902912,-0.0,1.1301922205682478,1.0,0.13019222056824775,0.0,0.0
2024-02-08,89.39,89.031,96.215,87.45,355918.0,1.7180000000000035,1.96763368570545,10.03859677253101,,,8.902000000000001,5.648249999999999,,,67.261,0.0,False,False,,,0.0,0.0196763368570545,0.0,1.152430263413371,1.0,0.15243026341337096,0.0,0.0
2024-02-19,96.934,107.28,107.28,93.959,415891.0,18.248999999999995,20.497354853927273,14.9622041760735,,,18.248999999999995,6.4231,,,67.261,0.0,False,False,,,0.0,0.20497354853927274,0.0,1.3886479839492585,1.0,0.3886479839492585,0.0,0.0
2024-02-20,107.711,112.381,114.889,106.274,448372.0,5.100999999999999,4.7548471290081995,8.030387770320651,,,8.614999999999995,6.7015499999999975,,,67.261,0.0,False,False,,,0.0,0.047548471290081995,0.0,1.4546760727461001,1.0,0.4546760727461001,0.0,0.0
2024-02-21,106.993,105.527,108.451,103.616,451416.0,-6.853999999999999,-6.098895720806896,4.302328685453941,,,8.765,7.014799999999998,,,67.261,0.0,False,False,,,0.0,-0.06098895720806896,-0.0,1.3659568959937864,1.0,0.36595689599378645,0.0,0.0
2024-02-22,111.339,108.796,112.482,105.175,419515.0,3.2690000000000055,3.097785400892672,6.92429425644622,,,7.307000000000002,7.242900000000001,,,67.261,0.0,False,False,,,0.0,0.03097785400892672,0.0,1.4082713093003687,1.0,0.4082713093003687,0.0,0.0
2024-02-23,112.74,103.925,113.459,103.436,490341.0,-4.871000000000009,-4.477186661274324,9.212654877017531,,,10.022999999999996,7.272749999999999,,,67.261,0.0,False,False,,,0.0,-0.04477186661274324,-0.0,1.3452203740858193,1.0,0.3452203740858193,0.0,0.0
2024-02-26,99.829,104.859,106.569,99.829,332927.0,0.9339999999999976,0.89872504209767,6.485446235265825,,,6.740000000000009,7.475,,,67.261,0.0,False,False,,,0.0,0.0089872504209767,0.0,1.3573102064591285,1.0,0.3573102064591285,0.0,0.0
2024-02-27,103.731,114.134,116.117,102.696,451323.0,9.275000000000006,8.845211188357705,12.799092114172373,,,13.421000000000006,7.94815,,,67.261,0.0,False,False,,,0.0,0.08845211188357704,0.0,1.4773671607015724,1.0,0.47736716070157237,0.0,0.0
2024-02-28,113.459,105.419,114.824,105.419,401106.0,-8.715000000000003,-7.635761473355885,8.24031401685738,,,9.405000000000001,8.18775,,,67.261,0.0,False,False,,,0.0,-0.07635761473355884,-0.0,1.36455892822471,1.0,0.3645589282247099,0.0,0.0
2024-02-29,107.711,109.263,111.878,106.274,368094.0,3.844000000000008,3.646401502575447,5.315929765981464,,,6.459000000000003,8.3239,,,67.261,0.0,False,False,,,0.0,0.03646401502575447,0.0,1.4143162254870232,1.0,0.4143162254870232,0.0,0.0
2024-03-01,109.888,113.531,115.27,109.888,378207.0,4.268000000000001,3.906171348031817,4.92572966145904,,,6.006999999999991,8.344800000000001,,,67.261,0.0,False,False,,,0.0,0.03906171348031817,0.0,1.4695618406575623,1.0,0.46956184065756235,0.0,0.0
2024-03-04,117.13,116.807,120.399,112.819,405035.0,3.275999999999996,2.8855554870475864,6.676590534743812,,,7.579999999999998,8.56035,,,67.261,0.0,False,False,,,0.0,0.028855554870475864,0.0,1.5119668629862142,1.0,0.5119668629862142,0.0,0.0
2024-03-05,115.111,119.322,127.038,114.623,469234.0,2.515000000000001,2.153124384668726,10.628643831277229,,,12.414999999999992,8.489199999999999,,,67.261,0.0,False,False,,,0.0,0.021531243846687254,0.0,1.544521390201281,1.0,0.5445213902012811,0.0,0.0
2024-03-06,117.77,117.971,120.069,114.781,304080.0,-1.350999999999999,-1.132230435292736,4.431705804461873,,,5.287999999999997,8.571449999999999,,,68.733,0.0,False,False,,,0.0,-0.01132230435292736,-0.0,1.5270338489418158,1.0,0.5270338489418158,0.0,0.0
2024-03-07,119.925,115.715,123.352,115.614,303689.0,-2.256,-1.9123343872646692,6.559239135041663,,,7.7379999999999995,8.629999999999999,,,68.733,0.0,False,False,,,0.0,-0.019123343872646692,-0.0,1.4978318555433303,1.0,0.4978318555433303,0.0,0.0
2024-03-08,119.113,123.511,124.904,116.081,364538.0,7.795999999999992,6.737242362701457,7.624767748347226,,,9.188999999999993,8.57035,,,70.745,0.0,False,False,,,0.0,0.06737242362701457,0.0,1.598744417837033,1.0,0.5987444178370329,0.0,0.0
2024-03-11,117.791,120.356,120.622,115.816,341617.0,-3.155000000000001,-2.5544283505112952,3.891151395422268,,,7.694999999999993,8.733099999999999,,,75.164,0.0,False,False,,,0.0,-0.025544283505112952,-0.0,1.557905637175587,1.0,0.557905637175587,0.0,0.0
2024-03-12,119.782,116.225,121.068,112.575,361905.0,-4.131,-3.4323174582073235,7.056565522283888,,,8.492999999999995,8.8143,,,75.286,0.0,False,False,,,0.0,-0.034323174582073235,-0.0,1.5044333700084134,1.0,0.5044333700084134,0.0,0.0
2024-03-13,120.938,116.333,121.276,116.254,317684.0,0.108000000000004,0.0929232092923282,4.320929232092916,,,5.051000000000002,8.52515,,,76.673,0.0,False,False,,,0.0,0.0009292320929232822,0.0,1.50583133777749,1.0,0.5058313377774899,0.0,0.0
2024-03-14,114.177,119.588,121.362,114.177,311017.0,3.2549999999999955,2.7980022865395027,6.176235461992718,,,7.184999999999988,8.72635,,,85.144,0.0,False,False,,,0.0,0.027980022865395027,0.0,1.5479645330399325,1.0,0.5479645330399325,0.0,0.0
2024-03-15,117.77,125.213,127.397,116.757,389742.0,5.625,4.703649195571469,8.897213767267619,,,10.64,8.813249999999998,,,87.45,0.0,False,False,,,0.0,0.04703649195571469,0.0,1.620775354345997,1.0,0.6207753543459971,0.0,0.0
2024-03-18,126.212,127.103,131.478,125.379,329936.0,1.8900000000000008,1.5094279347991124,4.870899986423138,,,6.265000000000015,8.214049999999999,,,93.959,0.0,False,False,,,0.0,0.015094279347991124,0.0,1.6452397903048348,1.0,0.6452397903048348,0.0,0.0
2024-03-19,122.303,122.663,124.703,120.967,332772.0,-4.439999999999998,-3.493229900159711,2.939348402476735,,,6.135999999999996,8.0901,,,99.829,0.0,False,False,,,0.0,-0.03493229900159711,-0.0,1.5877677820205813,1.0,0.5877677820205813,0.0,0.0
2024-03-20,121.362,119.178,123.992,117.051,321580.0,-3.484999999999999,-2.841117533404536,5.658593055770691,,,6.9410000000000025,7.998899999999999,,,99.829,0.0,False,False,,,0.0,-0.028411175334045358,-0.0,1.5426574331758462,1.0,0.5426574331758462,0.0,0.0
2024-03-21,119.379,118.258,121.836,117.288,253273.0,-0.9200000000000016,-0.7719545553709573,3.816140562855562,,,4.548000000000002,7.86095,,,99.829,0.0,False,False,,,0.0,-0.0077195455537095725,-0.0,1.5307488188466767,1.0,0.5307488188466767,0.0,0.0
2024-03-22,118.488,118.258,120.299,117.31,226153.0,0.0,0.0,2.5275245649343,,,2.9890000000000043,7.509249999999999,,,99.829,0.0,False,False,,,0.0,0.0,0.0,1.5307488188466767,1.0,0.5307488188466767,0.0,0.0
2024-03-25,118.46,117.418,121.276,115.614,223357.0,-0.8399999999999892,-0.7103113531431227,4.787836763686171,,,5.661999999999992,7.455349999999998,,,99.829,0.0,False,False,,,0.0,-0.007103113531431227,-0.0,1.5198757361983044,1.0,0.5198757361983044,0.0,0.0
2024-03-26,116.699,111.663,121.923,105.556,465246.0,-5.75500000000001,-4.901292817114933,13.93908940707558,,,16.367000000000004,7.602649999999999,,,102.696,0.0,False,False,,,0.0,-0.04901292817114933,-0.0,1.4453821759109442,1.0,0.4453821759109442,0.0,0.0
2024-03-27,113.301,108.573,114.156,107.539,290856.0,-3.0900000000000034,-2.7672550441954824,5.925866222472981,,,6.617000000000004,7.4632499999999995,131.478,67.261,105.419,0.0,False,False,,,0.0,-0.027672550441954824,-0.0,1.4053847647401463,1.0,0.4053847647401463,0.0,0.0
2024-03-28,109.155,108.925,112.654,106.368,263309.0,0.3520000000000038,0.324205833862945,5.78965304449541,,,6.286000000000001,7.454599999999999,131.478,67.261,105.556,0.0,False,False,,,0.0,0.00324205833862945,0.0,1.4099411041356549,1.0,0.4099411041356549,0.0,0.0
2024-03-29,107.783,110.269,110.585,106.885,167220.0,1.3440000000000083,1.2338765205416546,3.396832683038778,,,3.6999999999999886,7.339249999999998,131.478,67.261,105.556,0.0,False,False,,,0.0,0.012338765205416546,0.0,1.4273380363730506,1.0,0.42733803637305057,0.0,0.0
2024-04-01,111.153,114.896,115.528,109.701,217931.0,4.626999999999995,4.196102259021117,5.28435008932702,,,5.827000000000012,7.251599999999999,131.478,67.261,105.556,0.0,False,False,,,0.0,0.04196102259021117,0.0,1.4872305999611677,1.0,0.4872305999611677,0.0,0.0
2024-04-02,114.177,114.573,117.051,112.762,194556.0,-0.3230000000000075,-0.2811237989138071,3.732941094555077,,,4.2890000000000015,6.8453,131.478,67.261,105.556,0.0,False,False,,,0.0,-0.002811237989138071,-0.0,1.4830496407999483,1.0,0.4830496407999483,0.0,0.0
2024-04-03,112.022,109.938,113.136,109.601,166304.0,-4.634999999999991,-4.045455735644521,3.0853691532909124,,,4.971999999999994,6.829499999999999,131.478,67.261,105.556,0.0,False,False,,,0.0,-0.04045455735644521,-0.0,1.4230535240437514,1.0,0.4230535240437514,0.0,0.0
2024-04-08,109.579,116.017,119.422,109.579,259243.0,6.0789999999999935,5.529480252505947,8.953228183157783,,,9.843000000000004,6.934749999999999,131.478,67.261,105.556,0.0,False,False,,,0.0,0.05529480252505947,0.0,1.5017409876383405,1.0,0.5017409876383405,0.0,0.0
2024-04-09,115.614,116.261,117.037,112.906,170383.0,0.2439999999999997,0.2103140057060581,3.5606850720153087,,,4.131,6.68185,131.478,67.261,105.556,0.0,False,False,,,0.0,0.002103140057060582,0.0,1.5048993592647724,1.0,0.5048993592647724,0.0,0.0
2024-04-10,114.371,112.381,116.247,110.585,168491.0,-3.879999999999995,-3.337318619313434,4.87007680993627,,,5.676000000000002,6.5809,131.478,67.261,105.556,0.0,False,False,,,0.0,-0.03337318619313434,-0.0,1.4546760727461006,1.0,0.45467607274610056,0.0,0.0
2024-04-11,113.459,112.848,116.031,112.59,148863.0,0.4669999999999987,0.4155506713768409,3.061905482243442,,,3.6500000000000057,6.338750000000001,131.478,67.261,105.556,0.0,False,False,,,0.0,0.004155506713768409,0.0,1.4607209889327553,1.0,0.46072098893275526,0.0,0.0
2024-04-12,115.614,119.444,123.015,115.255,307351.0,6.596000000000004,5.845030483482216,6.876506451155541,,,10.167000000000002,6.594550000000001,131.478,67.261,105.556,0.0,False,False,,,0.0,0.058450304834822164,0.0,1.5461005760144977,1.0,0.5461005760144977,0.0,0.0
2024-04-15,118.337,119.566,121.75,117.454,179396.0,0.1219999999999998,0.1021399149392143,3.596664545728548,,,4.2960000000000065,6.450100000000002,131.478,67.261,105.556,0.0,False,False,,,0.0,0.0010213991493921437,0.0,1.5476797618277136,1.0,0.5476797618277136,0.0,0.0
2024-04-16,117.985,117.31,121.721,114.932,187935.0,-2.256,-1.8868240135155536,5.67803556194905,,,6.7890000000000015,6.257550000000002,131.478,67.261,105.556,0.0,False,False,,,0.0,-0.018868240135155534,-0.0,1.5184777684292279,1.0,0.5184777684292279,0.0,0.0
2024-04-17,118.725,123.237,124.272,117.051,214536.0,5.9269999999999925,5.0524251981928225,6.155485465859691,,,7.221000000000004,6.305350000000002,131.478,67.261,105.556,0.0,False,False,,,0.0,0.050524251981928225,0.0,1.5951977218303022,1.0,0.5951977218303022,0.0,0.0
2024-04-18,120.399,122.354,124.452,118.632,164135.0,-0.8829999999999956,-0.7165055949106103,4.72260765841427,,,5.819999999999993,6.289550000000001,131.478,67.261,105.556,0.0,False,False,,,0.0,-0.007165055949106103,-0.0,1.5837680409035015,1.0,0.5837680409035015,0.0,0.0
2024-04-19,121.47,120.428,123.69,115.543,214528.0,-1.926000000000002,-1.574120993183714,6.658548147179488,,,8.146999999999991,6.349850000000001,131.478,67.261,105.556,0.0,False,False,,,0.0,-0.01574120993183714,-0.0,1.558837615688305,1.0,0.558837615688305,0.0,0.0
2024-04-22,109.148,111.562,112.733,106.188,349183.0,-8.866,-7.362075264888568,5.434782608695653,,,14.239999999999995,6.834450000000001,131.478,67.261,105.556,0.0,False,False,,,0.0,-0.07362075264888568,-0.0,1.4440748171639377,1.0,0.4440748171639377,0.0,0.0
2024-04-23,112.0,110.951,114.077,108.767,240667.0,-0.6110000000000042,-0.5476775246051613,4.7596851974686745,,,5.310000000000002,6.9505,131.478,67.261,105.556,0.0,False,False,,,0.0,-0.005476775246051613,-0.0,1.4361659439518477,1.0,0.4361659439518477,0.0,0.0
2024-04-24,112.575,118.682,119.207,111.203,276107.0,7.731000000000009,6.967940802696693,7.213995367324307,,,8.256,7.080200000000002,131.478,67.261,105.556,0.0,False,False,,,0.0,0.06967940802696693,0.0,1.5362371367549026,1.0,0.5362371367549026,0.0,0.0
2024-04-25,116.261,115.722,118.366,115.097,166718.0,-2.960000000000008,-2.49405975632363,2.7544193727776793,,,3.585000000000008,6.4411000000000005,131.478,67.261,105.556,0.0,False,False,,,0.0,-0.0249405975632363,-0.0,1.4979224645654001,1.0,0.4979224645654001,0.0,0.0
2024-04-26,120.637,130.602,132.844,120.356,406578.0,14.88000000000001,12.858402032457096,10.791379340142756,,,17.122,6.96635,131.478,68.733,106.188,0.0,False,False,,,0.0,0.12858402032457095,0.0,1.6905313571937088,1.0,0.6905313571937088,0.0,0.0
2024-04-29,132.829,132.642,134.295,131.076,249760.0,2.039999999999992,1.5619975191804023,2.464740203059673,,,3.6929999999999836,6.836699999999999,132.844,68.733,106.188,0.0,False,False,,,0.0,0.015619975191804025,0.0,1.7169374150540413,1.0,0.7169374150540413,0.0,0.0
2024-04-30,132.499,131.644,136.364,131.493,165901.0,-0.9979999999999905,-0.7524012002231517,3.672290827942891,,,4.871000000000009,6.895250000000002,134.295,70.745,106.188,0.0,False,False,,,0.0,-0.007524012002231517,-0.0,1.7040191573360943,1.0,0.7040191573360943,0.0,0.0
2024-05-06,135.013,129.424,136.17,129.158,198702.0,-2.219999999999999,-1.6863662605207996,5.32648658503236,,,7.0120000000000005,6.954500000000001,136.364,75.164,106.188,0.0,False,False,,,0.0,-0.016863662605207996,-0.0,1.6752831531939676,1.0,0.6752831531939676,0.0,0.0
2024-05-07,132.7,124.804,133.375,121.434,308644.0,-4.6200000000000045,-3.5696625046359287,9.226264062306836,,,11.941000000000003,7.337100000000001,136.364,75.286,106.188,0.0,False,False,,,0.0,-0.03569662504635929,-0.0,1.61548119862792,1.0,0.6154811986279201,0.0,0.0
2024-05-08,123.877,123.374,125.623,122.44,160688.0,-1.4300000000000068,-1.1457966090830496,2.5503990256722595,,,3.183000000000007,7.247650000000002,136.364,76.673,106.188,0.0,False,False,,,0.0,-0.011457966090830496,-0.0,1.5969710698336672,1.0,0.5969710698336672,0.0,0.0
2024-05-09,122.727,122.21,123.23,118.646,182080.0,-1.1640000000000017,-0.9434726927877836,3.7155316355147785,,,4.727999999999994,6.991900000000001,136.364,85.144,106.188,0.0,False,False,,,0.0,-0.009434726927877835,-0.0,1.5819040838780656,1.0,0.5819040838780656,0.0,0.0
2024-05-10,120.5,120.787,121.851,117.54,153239.0,-1.4229999999999876,-1.164389166189339,3.5275345716389768,,,4.6699999999999875,7.0188500000000005,136.364,87.45,106.188,0.0,False,False,,,0.0,-0.01164389166189339,-0.0,1.5634845641058828,1.0,0.5634845641058828,0.0,0.0
2024-05-13,121.721,121.039,124.236,120.256,166640.0,0.2519999999999953,0.2086317236126289,3.295056587215514,,,3.980000000000004,6.934050000000001,136.364,93.959,106.188,0.0,False,False,,,0.0,0.0020863172361262894,0.0,1.5667464889003944,1.0,0.5667464889003944,0.0,0.0
2024-05-14,121.262,116.642,122.081,116.11,214661.0,-4.397000000000006,-3.632713422946332,4.933120729682171,,,5.971000000000004,7.0501000000000005,136.364,99.829,106.188,0.0,False,False,,,0.0,-0.03632713422946332,-0.0,1.5098310788945695,1.0,0.5098310788945695,0.0,0.0
2024-05-15,116.34,117.605,120.795,115.974,154121.0,0.963000000000008,0.8256031275184039,4.133159582311687,,,4.820999999999998,6.782799999999999,136.364,99.829,106.188,0.0,False,False,,,0.0,0.00825603127518404,0.0,1.5222962915021678,1.0,0.5222962915021678,0.0,0.0
2024-05-16,121.348,120.285,123.216,119.925,232075.0,2.6799999999999926,2.2788146762467543,2.798350410271669,,,5.61099999999999,6.848549999999999,136.364,99.829,106.188,0.0,False,False,,,0.0,0.022788146762467543,0.0,1.5569866028088792,1.0,0.5569866028088792,0.0,0.0
2024-05-17,118.345,120.342,122.303,115.78,199081.0,0.0570000000000021,0.0473874547948671,5.422953818015543,,,6.522999999999996,6.835249999999998,136.364,99.829,106.188,0.0,False,False,,,0.0,0.0004738745479486717,0.0,1.5577244191314474,1.0,0.5577244191314474,0.0,0.0
2024-05-20,119.207,124.854,126.284,117.411,242249.0,4.5120000000000005,3.7493144538066625,7.373153180103376,,,8.873000000000005,6.917849999999999,136.364,99.829,106.188,0.0,False,False,,,0.0,0.037493144538066625,0.0,1.6161284059284187,1.0,0.6161284059284187,0.0,0.0
2024-05-21,124.71,125.264,127.326,124.057,133052.0,0.4099999999999966,0.3283835519887201,2.618258125490566,,,3.2689999999999912,6.790299999999999,136.364,102.696,106.188,0.0,False,False,,,0.0,0.0032838355198872016,0.0,1.6214355057925052,1.0,0.6214355057925052,0.0,0.0
2024-05-22,124.236,122.203,124.868,121.88,139400.0,-3.060999999999993,-2.443639034359424,2.3853621152126707,,,3.3840000000000003,6.552149999999999,136.364,105.419,106.188,0.0,False,False,,,0.0,-0.02443639034359424,-0.0,1.5818134748559964,1.0,0.5818134748559964,0.0,0.0
2024-05-23,125.673,122.648,126.873,119.121,221645.0,0.4449999999999932,0.3641481796682555,6.343543120872654,,,7.7520000000000095,6.2277499999999995,136.364,105.556,106.188,0.0,False,False,,,0.0,0.0036414817966825552,0.0,1.5875736198304318,1.0,0.5875736198304318,0.0,0.0
2024-05-24,121.362,116.613,126.923,116.319,273666.0,-6.034999999999997,-4.920585741308459,8.645880894918792,,,10.604,6.49245,136.364,105.556,108.767,0.0,False,False,,,0.0,-0.049205857413084586,-0.0,1.509455698660281,1.0,0.509455698660281,0.0,0.0
2024-05-27,117.13,118.769,120.565,116.333,166951.0,2.156000000000006,1.8488504712167677,3.629097956488556,,,4.231999999999999,6.29125,136.364,105.556,111.203,0.0,False,False,,,0.0,0.018488504712167675,0.0,1.53736327745777,1.0,0.5373632774577699,0.0,0.0
2024-05-28,117.77,113.466,118.05,112.812,247346.0,-5.3030000000000115,-4.464969815355868,4.410241729744293,,,5.957000000000008,6.4098500000000005,136.364,105.556,115.097,0.0,False,False,,,0.0,-0.04464969815355868,-0.0,1.4687204711669148,1.0,0.46872047116691484,0.0,0.0
2024-05-29,116.333,113.459,117.051,113.078,157898.0,-0.0069999999999907,-0.0061692489380038,3.50148943295789,,,3.972999999999999,5.7524,136.364,105.556,112.812,0.0,False,False,,,0.0,-6.169248938003857e-05,-0.0,1.468629862144845,1.0,0.46862986214484503,0.0,0.0
2024-05-30,113.531,112.719,114.824,111.778,109585.0,-0.7400000000000091,-0.6522179818260421,2.684670233300128,,,3.0459999999999923,5.72005,136.364,105.556,112.812,0.0,False,False,,,0.0,-0.006522179818260421,-0.0,1.4590511940974693,1.0,0.4590511940974693,0.0,0.0
2024-05-31,110.585,110.779,114.666,108.818,149536.0,-1.9399999999999975,-1.721094048030947,5.188122676744825,,,5.847999999999999,5.7688999999999995,136.364,105.556,111.778,0.0,False,False,,,0.0,-0.017210940480309467,-0.0,1.4339395508381334,1.0,0.4339395508381334,0.0,0.0
2024-06-03,113.459,118.74,121.154,112.259,285076.0,7.9609999999999985,7.186380090089273,8.029500176026138,,,10.375,5.937049999999999,136.364,105.556,108.818,0.0,False,False,,,0.0,0.07186380090089273,0.0,1.5369878972234805,1.0,0.5369878972234805,0.0,0.0
2024-06-04,119.925,122.081,123.511,119.494,204402.0,3.341000000000008,2.8137106282634328,3.383021728145525,,,4.771000000000001,5.578549999999999,136.364,105.556,108.818,0.0,False,False,,,0.0,0.028137106282634328,0.0,1.5802342890427803,1.0,0.5802342890427803,0.0,0.0
2024-06-05,121.434,117.741,122.44,117.741,141072.0,-4.340000000000003,-3.555016751173401,3.849083805014702,,,4.698999999999998,5.654349999999999,136.364,105.556,108.818,0.0,False,False,,,0.0,-0.03555016751173401,-0.0,1.5240566953595236,1.0,0.5240566953595236,0.0,0.0
